sale_id,sale_date,game_title,category,platform,price,quantity,total_sale
3423,2025-03-28,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
3424,2025-03-28,Galaxy Raiders,Action,PC,39.99,4,159.96
3425,2025-03-28,Dragon Realms,RPG,Xbox,59.99,5,299.95
3426,2025-03-29,Shadow Ops,Shooter,PC,44.99,6,269.94
3427,2025-03-29,Dragon Realms,RPG,Xbox,59.99,1,59.99
3428,2025-03-29,Galaxy Raiders,Action,PC,39.99,6,239.94
3429,2025-03-30,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
3430,2025-03-30,Cozy Farm Life,Simulation,Nintendo Switch,34.99,3,104.97
3431,2025-03-31,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
3432,2025-04-01,Speed Circuit,Racing,PlayStation,49.99,2,99.98
3433,2025-04-02,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
3434,2025-04-02,Galaxy Raiders,Action,PC,39.99,5,199.95
3435,2025-04-02,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
3436,2025-04-02,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
3437,2025-04-03,Dragon Realms,RPG,Xbox,59.99,1,59.99
3438,2025-04-04,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
3439,2025-04-04,Speed Circuit,Racing,PlayStation,49.99,4,199.96
3440,2025-04-04,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
3441,2025-04-04,Mythic Tactics,Strategy,PC,29.99,3,89.97
3442,2025-04-05,Galaxy Raiders,Action,PC,39.99,3,119.97
3443,2025-04-05,Mythic Tactics,Strategy,PC,29.99,1,29.99
3444,2025-04-05,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
3445,2025-04-05,Speed Circuit,Racing,PlayStation,49.99,4,199.96
3446,2025-04-06,Mythic Tactics,Strategy,PC,29.99,6,179.94
3447,2025-04-07,Dragon Realms,RPG,Xbox,59.99,3,179.97
3448,2025-04-07,Cozy Farm Life,Simulation,Nintendo Switch,34.99,3,104.97
3449,2025-04-07,Galaxy Raiders,Action,PC,39.99,2,79.98
3450,2025-04-07,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
3451,2025-04-08,Dragon Realms,RPG,Xbox,59.99,3,179.97
3452,2025-04-08,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
3453,2025-04-08,Galaxy Raiders,Action,PC,39.99,6,239.94
3454,2025-04-09,Dragon Realms,RPG,Xbox,59.99,1,59.99
3455,2025-04-09,Shadow Ops,Shooter,PC,44.99,1,44.99
3456,2025-04-10,Dragon Realms,RPG,Xbox,59.99,6,359.94
3457,2025-04-10,Dragon Realms,RPG,Xbox,59.99,5,299.95
3458,2025-04-11,Speed Circuit,Racing,PlayStation,49.99,2,99.98
3459,2025-04-11,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
3460,2025-04-11,Mythic Tactics,Strategy,PC,29.99,1,29.99
3461,2025-04-11,Dragon Realms,RPG,Xbox,59.99,2,119.98
3462,2025-04-12,Shadow Ops,Shooter,PC,44.99,3,134.97
3463,2025-04-12,Speed Circuit,Racing,PlayStation,49.99,4,199.96
3464,2025-04-12,Shadow Ops,Shooter,PC,44.99,5,224.95
3465,2025-04-12,Dragon Realms,RPG,Xbox,59.99,1,59.99
3466,2025-04-13,Galaxy Raiders,Action,PC,39.99,2,79.98
3467,2025-04-14,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
3468,2025-04-14,Speed Circuit,Racing,PlayStation,49.99,3,149.97
3469,2025-04-14,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
3470,2025-04-15,Dragon Realms,RPG,Xbox,59.99,5,299.95
3471,2025-04-15,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
3472,2025-04-15,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
3473,2025-04-16,Dragon Realms,RPG,Xbox,59.99,4,239.96
3474,2025-04-17,Speed Circuit,Racing,PlayStation,49.99,1,49.99
3475,2025-04-17,Dragon Realms,RPG,Xbox,59.99,6,359.94
3476,2025-04-17,Pixel Puzzler,Puzzle,Mobile,9.99,5,49.95
3477,2025-04-17,Mythic Tactics,Strategy,PC,29.99,2,59.98
3478,2025-04-18,Shadow Ops,Shooter,PC,44.99,5,224.95
3479,2025-04-18,Galaxy Raiders,Action,PC,39.99,3,119.97
3480,2025-04-18,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
3481,2025-04-19,Dragon Realms,RPG,Xbox,59.99,1,59.99
3482,2025-04-19,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
3483,2025-04-19,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
3484,2025-04-19,Mythic Tactics,Strategy,PC,29.99,6,179.94
3485,2025-04-19,Cozy Farm Life,Simulation,Nintendo Switch,34.99,3,104.97
3486,2025-04-20,Dragon Realms,RPG,Xbox,59.99,1,59.99
3487,2025-04-20,Mythic Tactics,Strategy,PC,29.99,4,119.96
3488,2025-04-21,Shadow Ops,Shooter,PC,44.99,1,44.99
3489,2025-04-21,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
3490,2025-04-21,Speed Circuit,Racing,PlayStation,49.99,2,99.98
3491,2025-04-22,Speed Circuit,Racing,PlayStation,49.99,4,199.96
3492,2025-04-23,Mythic Tactics,Strategy,PC,29.99,5,149.95
3493,2025-04-23,Galaxy Raiders,Action,PC,39.99,6,239.94
3494,2025-04-23,Mythic Tactics,Strategy,PC,29.99,6,179.94
3495,2025-04-23,Mythic Tactics,Strategy,PC,29.99,2,59.98
3496,2025-04-23,Galaxy Raiders,Action,PC,39.99,2,79.98
3497,2025-04-24,Galaxy Raiders,Action,PC,39.99,2,79.98
3498,2025-04-25,Speed Circuit,Racing,PlayStation,49.99,6,299.94
3499,2025-04-25,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
3500,2025-04-25,Shadow Ops,Shooter,PC,44.99,6,269.94
3501,2025-04-26,Galaxy Raiders,Action,PC,39.99,6,239.94
3502,2025-04-26,Cozy Farm Life,Simulation,Nintendo Switch,34.99,3,104.97
3503,2025-04-27,Shadow Ops,Shooter,PC,44.99,5,224.95
3504,2025-04-27,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
3505,2025-04-27,Mythic Tactics,Strategy,PC,29.99,6,179.94
3506,2025-04-27,Mythic Tactics,Strategy,PC,29.99,3,89.97
3507,2025-04-27,Shadow Ops,Shooter,PC,44.99,6,269.94
3508,2025-04-28,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
3509,2025-04-28,Dragon Realms,RPG,Xbox,59.99,1,59.99
3510,2025-04-28,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
3511,2025-04-29,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
3512,2025-04-30,Speed Circuit,Racing,PlayStation,49.99,2,99.98
3513,2025-04-30,Speed Circuit,Racing,PlayStation,49.99,6,299.94
3514,2025-04-30,Galaxy Raiders,Action,PC,39.99,3,119.97
3515,2025-04-30,Speed Circuit,Racing,PlayStation,49.99,4,199.96
3516,2025-05-01,Mythic Tactics,Strategy,PC,29.99,3,89.97
3517,2025-05-01,Dragon Realms,RPG,Xbox,59.99,5,299.95
3518,2025-05-02,Speed Circuit,Racing,PlayStation,49.99,2,99.98
3519,2025-05-02,Galaxy Raiders,Action,PC,39.99,6,239.94
3520,2025-05-02,Shadow Ops,Shooter,PC,44.99,3,134.97
3521,2025-05-03,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
3522,2025-05-03,Galaxy Raiders,Action,PC,39.99,2,79.98
3523,2025-05-04,Speed Circuit,Racing,PlayStation,49.99,1,49.99
3524,2025-05-04,Mythic Tactics,Strategy,PC,29.99,3,89.97
3525,2025-05-05,Mythic Tactics,Strategy,PC,29.99,5,149.95
3526,2025-05-05,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
3527,2025-05-05,Dragon Realms,RPG,Xbox,59.99,5,299.95
3528,2025-05-06,Shadow Ops,Shooter,PC,44.99,1,44.99
3529,2025-05-07,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
3530,2025-05-07,Speed Circuit,Racing,PlayStation,49.99,4,199.96
3531,2025-05-07,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
3532,2025-05-07,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
3533,2025-05-07,Pixel Puzzler,Puzzle,Mobile,9.99,5,49.95
3534,2025-05-08,Dragon Realms,RPG,Xbox,59.99,1,59.99
3535,2025-05-09,Mythic Tactics,Strategy,PC,29.99,1,29.99
3536,2025-05-10,Mythic Tactics,Strategy,PC,29.99,2,59.98
3537,2025-05-10,Shadow Ops,Shooter,PC,44.99,3,134.97
3538,2025-05-10,Galaxy Raiders,Action,PC,39.99,3,119.97
3539,2025-05-10,Dragon Realms,RPG,Xbox,59.99,1,59.99
3540,2025-05-10,Galaxy Raiders,Action,PC,39.99,3,119.97
3541,2025-05-11,Mythic Tactics,Strategy,PC,29.99,3,89.97
3542,2025-05-11,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
3543,2025-05-11,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
3544,2025-05-12,Mythic Tactics,Strategy,PC,29.99,5,149.95
3545,2025-05-12,Shadow Ops,Shooter,PC,44.99,2,89.98
3546,2025-05-12,Dragon Realms,RPG,Xbox,59.99,6,359.94
3547,2025-05-12,Dragon Realms,RPG,Xbox,59.99,4,239.96
3548,2025-05-12,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
3549,2025-05-13,Speed Circuit,Racing,PlayStation,49.99,4,199.96
3550,2025-05-14,Dragon Realms,RPG,Xbox,59.99,3,179.97
3551,2025-05-14,Speed Circuit,Racing,PlayStation,49.99,4,199.96
3552,2025-05-14,Speed Circuit,Racing,PlayStation,49.99,5,249.95
3553,2025-05-15,Galaxy Raiders,Action,PC,39.99,5,199.95
3554,2025-05-15,Galaxy Raiders,Action,PC,39.99,5,199.95
3555,2025-05-16,Shadow Ops,Shooter,PC,44.99,1,44.99
3556,2025-05-16,Dragon Realms,RPG,Xbox,59.99,5,299.95
3557,2025-05-17,Dragon Realms,RPG,Xbox,59.99,6,359.94
3558,2025-05-18,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
3559,2025-05-18,Cozy Farm Life,Simulation,Nintendo Switch,34.99,3,104.97
3560,2025-05-18,Galaxy Raiders,Action,PC,39.99,1,39.99
3561,2025-05-19,Dragon Realms,RPG,Xbox,59.99,3,179.97
3562,2025-05-19,Pixel Puzzler,Puzzle,Mobile,9.99,5,49.95
3563,2025-05-19,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
3564,2025-05-20,Mythic Tactics,Strategy,PC,29.99,3,89.97
3565,2025-05-20,Shadow Ops,Shooter,PC,44.99,3,134.97
3566,2025-05-20,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
3567,2025-05-21,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
3568,2025-05-21,Mythic Tactics,Strategy,PC,29.99,4,119.96
3569,2025-05-22,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
3570,2025-05-23,Dragon Realms,RPG,Xbox,59.99,1,59.99
3571,2025-05-23,Galaxy Raiders,Action,PC,39.99,1,39.99
3572,2025-05-24,Galaxy Raiders,Action,PC,39.99,6,239.94
3573,2025-05-24,Speed Circuit,Racing,PlayStation,49.99,4,199.96
3574,2025-05-25,Mythic Tactics,Strategy,PC,29.99,4,119.96
3575,2025-05-25,Galaxy Raiders,Action,PC,39.99,2,79.98
3576,2025-05-25,Mythic Tactics,Strategy,PC,29.99,3,89.97
3577,2025-05-25,Mythic Tactics,Strategy,PC,29.99,5,149.95
3578,2025-05-25,Galaxy Raiders,Action,PC,39.99,4,159.96
3579,2025-05-26,Shadow Ops,Shooter,PC,44.99,3,134.97
3580,2025-05-26,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
3581,2025-05-26,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
3582,2025-05-26,Shadow Ops,Shooter,PC,44.99,2,89.98
3583,2025-05-27,Galaxy Raiders,Action,PC,39.99,3,119.97
3584,2025-05-28,Shadow Ops,Shooter,PC,44.99,6,269.94
3585,2025-05-28,Shadow Ops,Shooter,PC,44.99,3,134.97
3586,2025-05-28,Shadow Ops,Shooter,PC,44.99,4,179.96
3587,2025-05-28,Mythic Tactics,Strategy,PC,29.99,1,29.99
3588,2025-05-28,Dragon Realms,RPG,Xbox,59.99,6,359.94
3589,2025-05-29,Mythic Tactics,Strategy,PC,29.99,1,29.99
3590,2025-05-29,Mythic Tactics,Strategy,PC,29.99,1,29.99
3591,2025-05-29,Pixel Puzzler,Puzzle,Mobile,9.99,5,49.95
3592,2025-05-30,Shadow Ops,Shooter,PC,44.99,6,269.94
3593,2025-05-30,Mythic Tactics,Strategy,PC,29.99,1,29.99
3594,2025-05-30,Cozy Farm Life,Simulation,Nintendo Switch,34.99,3,104.97
3595,2025-05-31,Cozy Farm Life,Simulation,Nintendo Switch,34.99,3,104.97
3596,2025-05-31,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
3597,2025-05-31,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
3598,2025-06-01,Speed Circuit,Racing,PlayStation,49.99,5,249.95
3599,2025-06-01,Shadow Ops,Shooter,PC,44.99,3,134.97
3600,2025-06-01,Galaxy Raiders,Action,PC,39.99,3,119.97
3601,2025-06-02,Shadow Ops,Shooter,PC,44.99,1,44.99
3602,2025-06-02,Cozy Farm Life,Simulation,Nintendo Switch,34.99,6,209.94
3603,2025-06-02,Shadow Ops,Shooter,PC,44.99,1,44.99
3604,2025-06-03,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
3605,2025-06-03,Dragon Realms,RPG,Xbox,59.99,3,179.97
3606,2025-06-03,Galaxy Raiders,Action,PC,39.99,1,39.99
3607,2025-06-03,Shadow Ops,Shooter,PC,44.99,4,179.96
3608,2025-06-04,Galaxy Raiders,Action,PC,39.99,5,199.95
3609,2025-06-04,Galaxy Raiders,Action,PC,39.99,4,159.96
3610,2025-06-04,Shadow Ops,Shooter,PC,44.99,5,224.95
3611,2025-06-05,Galaxy Raiders,Action,PC,39.99,6,239.94
3612,2025-06-05,Shadow Ops,Shooter,PC,44.99,2,89.98
3613,2025-06-05,Speed Circuit,Racing,PlayStation,49.99,3,149.97
3614,2025-06-05,Galaxy Raiders,Action,PC,39.99,5,199.95
3615,2025-06-06,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
3616,2025-06-07,Mythic Tactics,Strategy,PC,29.99,5,149.95
3617,2025-06-07,Speed Circuit,Racing,PlayStation,49.99,3,149.97
3618,2025-06-07,Dragon Realms,RPG,Xbox,59.99,3,179.97
3619,2025-06-07,Galaxy Raiders,Action,PC,39.99,2,79.98
3620,2025-06-08,Mythic Tactics,Strategy,PC,29.99,2,59.98
3621,2025-06-08,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
3622,2025-06-09,Dragon Realms,RPG,Xbox,59.99,3,179.97
3623,2025-06-09,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
3624,2025-06-09,Mythic Tactics,Strategy,PC,29.99,3,89.97
3625,2025-06-09,Shadow Ops,Shooter,PC,44.99,3,134.97
3626,2025-06-09,Shadow Ops,Shooter,PC,44.99,5,224.95
3627,2025-06-10,Speed Circuit,Racing,PlayStation,49.99,6,299.94
3628,2025-06-10,Mythic Tactics,Strategy,PC,29.99,3,89.97
3629,2025-06-10,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
3630,2025-06-10,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
3631,2025-06-11,Mythic Tactics,Strategy,PC,29.99,2,59.98
3632,2025-06-11,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
3633,2025-06-11,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
3634,2025-06-12,Speed Circuit,Racing,PlayStation,49.99,6,299.94
3635,2025-06-12,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
3636,2025-06-13,Speed Circuit,Racing,PlayStation,49.99,5,249.95
3637,2025-06-14,Dragon Realms,RPG,Xbox,59.99,6,359.94
3638,2025-06-14,Dragon Realms,RPG,Xbox,59.99,1,59.99
3639,2025-06-14,Mythic Tactics,Strategy,PC,29.99,6,179.94
3640,2025-06-15,Speed Circuit,Racing,PlayStation,49.99,2,99.98
3641,2025-06-15,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
3642,2025-06-15,Dragon Realms,RPG,Xbox,59.99,4,239.96
3643,2025-06-15,Mythic Tactics,Strategy,PC,29.99,2,59.98
3644,2025-06-15,Dragon Realms,RPG,Xbox,59.99,3,179.97
3645,2025-06-16,Dragon Realms,RPG,Xbox,59.99,6,359.94
3646,2025-06-16,Mythic Tactics,Strategy,PC,29.99,1,29.99
3647,2025-06-16,Dragon Realms,RPG,Xbox,59.99,6,359.94
3648,2025-06-16,Speed Circuit,Racing,PlayStation,49.99,5,249.95
3649,2025-06-16,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
3650,2025-06-17,Mythic Tactics,Strategy,PC,29.99,5,149.95
3651,2025-06-17,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
3652,2025-06-17,Mythic Tactics,Strategy,PC,29.99,3,89.97
3653,2025-06-17,Galaxy Raiders,Action,PC,39.99,2,79.98
3654,2025-06-17,Shadow Ops,Shooter,PC,44.99,3,134.97
3655,2025-06-18,Dragon Realms,RPG,Xbox,59.99,4,239.96
3656,2025-06-18,Shadow Ops,Shooter,PC,44.99,3,134.97
3657,2025-06-18,Speed Circuit,Racing,PlayStation,49.99,6,299.94
3658,2025-06-18,Mythic Tactics,Strategy,PC,29.99,1,29.99
3659,2025-06-19,Mythic Tactics,Strategy,PC,29.99,4,119.96
3660,2025-06-19,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
3661,2025-06-19,Dragon Realms,RPG,Xbox,59.99,3,179.97
3662,2025-06-19,Dragon Realms,RPG,Xbox,59.99,5,299.95
3663,2025-06-19,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
3664,2025-06-20,Mythic Tactics,Strategy,PC,29.99,2,59.98
3665,2025-06-20,Dragon Realms,RPG,Xbox,59.99,1,59.99
3666,2025-06-20,Shadow Ops,Shooter,PC,44.99,3,134.97
3667,2025-06-20,Shadow Ops,Shooter,PC,44.99,5,224.95
3668,2025-06-21,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
3669,2025-06-21,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
3670,2025-06-21,Mythic Tactics,Strategy,PC,29.99,4,119.96
3671,2025-06-21,Galaxy Raiders,Action,PC,39.99,4,159.96
3672,2025-06-21,Speed Circuit,Racing,PlayStation,49.99,1,49.99
3673,2025-06-22,Shadow Ops,Shooter,PC,44.99,1,44.99
3674,2025-06-22,Pixel Puzzler,Puzzle,Mobile,9.99,3,29.97
3675,2025-06-22,Speed Circuit,Racing,PlayStation,49.99,3,149.97
3676,2025-06-23,Shadow Ops,Shooter,PC,44.99,3,134.97
3677,2025-06-23,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
3678,2025-06-23,Shadow Ops,Shooter,PC,44.99,3,134.97
3679,2025-06-24,Mythic Tactics,Strategy,PC,29.99,3,89.97
3680,2025-06-24,Mythic Tactics,Strategy,PC,29.99,6,179.94
3681,2025-06-24,Speed Circuit,Racing,PlayStation,49.99,4,199.96
3682,2025-06-24,Mythic Tactics,Strategy,PC,29.99,2,59.98
3683,2025-06-24,Mythic Tactics,Strategy,PC,29.99,5,149.95
3684,2025-06-25,Speed Circuit,Racing,PlayStation,49.99,4,199.96
3685,2025-06-26,Dragon Realms,RPG,Xbox,59.99,6,359.94
3686,2025-06-26,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
3687,2025-06-26,Shadow Ops,Shooter,PC,44.99,6,269.94
3688,2025-06-27,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
3689,2025-06-27,Speed Circuit,Racing,PlayStation,49.99,1,49.99
3690,2025-06-27,Dragon Realms,RPG,Xbox,59.99,6,359.94
3691,2025-06-27,Mythic Tactics,Strategy,PC,29.99,3,89.97
3692,2025-06-28,Galaxy Raiders,Action,PC,39.99,2,79.98
3693,2025-06-28,Speed Circuit,Racing,PlayStation,49.99,5,249.95
3694,2025-06-28,Speed Circuit,Racing,PlayStation,49.99,5,249.95
3695,2025-06-28,Pixel Puzzler,Puzzle,Mobile,9.99,5,49.95
3696,2025-06-29,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
3697,2025-06-29,Dragon Realms,RPG,Xbox,59.99,3,179.97
3698,2025-06-29,Galaxy Raiders,Action,PC,39.99,5,199.95
3699,2025-06-30,Galaxy Raiders,Action,PC,39.99,6,239.94
3700,2025-07-01,Speed Circuit,Racing,PlayStation,49.99,1,49.99
3701,2025-07-01,Dragon Realms,RPG,Xbox,59.99,4,239.96
3702,2025-07-01,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
3703,2025-07-02,Galaxy Raiders,Action,PC,39.99,5,199.95
3704,2025-07-02,Shadow Ops,Shooter,PC,44.99,6,269.94
3705,2025-07-02,Dragon Realms,RPG,Xbox,59.99,4,239.96
3706,2025-07-02,Shadow Ops,Shooter,PC,44.99,3,134.97
3707,2025-07-02,Mythic Tactics,Strategy,PC,29.99,2,59.98
3708,2025-07-03,Speed Circuit,Racing,PlayStation,49.99,3,149.97
3709,2025-07-03,Mythic Tactics,Strategy,PC,29.99,4,119.96
3710,2025-07-04,Speed Circuit,Racing,PlayStation,49.99,5,249.95
3711,2025-07-05,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
3712,2025-07-05,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
3713,2025-07-05,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
3714,2025-07-05,Dragon Realms,RPG,Xbox,59.99,5,299.95
3715,2025-07-05,Dragon Realms,RPG,Xbox,59.99,4,239.96
3716,2025-07-06,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
3717,2025-07-06,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
3718,2025-07-07,Galaxy Raiders,Action,PC,39.99,2,79.98
3719,2025-07-07,Speed Circuit,Racing,PlayStation,49.99,5,249.95
3720,2025-07-07,Galaxy Raiders,Action,PC,39.99,2,79.98
3721,2025-07-07,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
3722,2025-07-07,Pixel Puzzler,Puzzle,Mobile,9.99,1,9.99
3723,2025-07-08,Mythic Tactics,Strategy,PC,29.99,6,179.94
3724,2025-07-08,Mythic Tactics,Strategy,PC,29.99,6,179.94
3725,2025-07-09,Mythic Tactics,Strategy,PC,29.99,6,179.94
3726,2025-07-09,Dragon Realms,RPG,Xbox,59.99,2,119.98
3727,2025-07-09,Mythic Tactics,Strategy,PC,29.99,5,149.95
3728,2025-07-09,Dragon Realms,RPG,Xbox,59.99,2,119.98
3729,2025-07-10,Mythic Tactics,Strategy,PC,29.99,6,179.94
3730,2025-07-10,Speed Circuit,Racing,PlayStation,49.99,2,99.98
3731,2025-07-10,Speed Circuit,Racing,PlayStation,49.99,3,149.97
3732,2025-07-11,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
3733,2025-07-11,Dragon Realms,RPG,Xbox,59.99,5,299.95
3734,2025-07-11,Mythic Tactics,Strategy,PC,29.99,5,149.95
3735,2025-07-11,Shadow Ops,Shooter,PC,44.99,6,269.94
3736,2025-07-12,Mythic Tactics,Strategy,PC,29.99,6,179.94
3737,2025-07-12,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
3738,2025-07-12,Shadow Ops,Shooter,PC,44.99,4,179.96
3739,2025-07-13,Shadow Ops,Shooter,PC,44.99,3,134.97
3740,2025-07-13,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
3741,2025-07-14,Shadow Ops,Shooter,PC,44.99,2,89.98
3742,2025-07-15,Pixel Puzzler,Puzzle,Mobile,9.99,6,59.94
3743,2025-07-15,Galaxy Raiders,Action,PC,39.99,3,119.97
3744,2025-07-15,Speed Circuit,Racing,PlayStation,49.99,4,199.96
3745,2025-07-15,Mythic Tactics,Strategy,PC,29.99,3,89.97
3746,2025-07-16,Galaxy Raiders,Action,PC,39.99,6,239.94
3747,2025-07-16,Dragon Realms,RPG,Xbox,59.99,2,119.98
3748,2025-07-16,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
3749,2025-07-16,Dragon Realms,RPG,Xbox,59.99,5,299.95
3750,2025-07-16,Cozy Farm Life,Simulation,Nintendo Switch,34.99,1,34.99
3751,2025-07-17,Galaxy Raiders,Action,PC,39.99,4,159.96
3752,2025-07-17,Shadow Ops,Shooter,PC,44.99,4,179.96
3753,2025-07-18,Shadow Ops,Shooter,PC,44.99,2,89.98
3754,2025-07-18,Speed Circuit,Racing,PlayStation,49.99,5,249.95
3755,2025-07-18,Mythic Tactics,Strategy,PC,29.99,6,179.94
3756,2025-07-19,Cozy Farm Life,Simulation,Nintendo Switch,34.99,3,104.97
3757,2025-07-19,Dragon Realms,RPG,Xbox,59.99,4,239.96
3758,2025-07-19,Speed Circuit,Racing,PlayStation,49.99,5,249.95
3759,2025-07-19,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
3760,2025-07-19,Mythic Tactics,Strategy,PC,29.99,2,59.98
3761,2025-07-20,Galaxy Raiders,Action,PC,39.99,2,79.98
3762,2025-07-20,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
3763,2025-07-20,Cozy Farm Life,Simulation,Nintendo Switch,34.99,3,104.97
3764,2025-07-20,Cozy Farm Life,Simulation,Nintendo Switch,34.99,2,69.98
3765,2025-07-21,Speed Circuit,Racing,PlayStation,49.99,1,49.99
3766,2025-07-22,Shadow Ops,Shooter,PC,44.99,5,224.95
3767,2025-07-23,Speed Circuit,Racing,PlayStation,49.99,3,149.97
3768,2025-07-24,Mythic Tactics,Strategy,PC,29.99,2,59.98
3769,2025-07-25,Dragon Realms,RPG,Xbox,59.99,2,119.98
3770,2025-07-25,Mythic Tactics,Strategy,PC,29.99,4,119.96
3771,2025-07-25,Mythic Tactics,Strategy,PC,29.99,6,179.94
3772,2025-07-25,Galaxy Raiders,Action,PC,39.99,3,119.97
3773,2025-07-26,Cozy Farm Life,Simulation,Nintendo Switch,34.99,5,174.95
3774,2025-07-26,Pixel Puzzler,Puzzle,Mobile,9.99,5,49.95
3775,2025-07-26,Mythic Tactics,Strategy,PC,29.99,3,89.97
3776,2025-07-26,Pixel Puzzler,Puzzle,Mobile,9.99,2,19.98
3777,2025-07-26,Cozy Farm Life,Simulation,Nintendo Switch,34.99,4,139.96
3778,2025-07-27,Pixel Puzzler,Puzzle,Mobile,9.99,4,39.96
3779,2025-07-27,Mythic Tactics,Strategy,PC,29.99,5,149.95
3780,2025-07-27,Galaxy Raiders,Action,PC,39.99,5,199.95
3781,2025-07-27,Shadow Ops,Shooter,PC,44.99,5,224.95
3782,2025-07-28,Shadow Ops,Shooter,PC,44.99,2,89.98
3783,2025-07-28,Shadow Ops,Shooter,PC,44.99,4,179.96
3784,2025-07-29,Pixel Puzzler,Puzzle,Mobile,9.99,5,49.95
3785,2025-07-29,Dragon Realms,RPG,Xbox,59.99,2,119.98
3786,2025-07-29,Speed Circuit,Racing,PlayStation,49.99,6,299.94
